pool_depth,delta_s_frac,user_regime,arb_mode,breach_prob,capital_required,total_cost,expected_profit,net_profit,roi_percent,economically_viable,profit_breakdown
100000,0.05,Normal,Slow,1.0,450.0,454.5,3585.0,3130.5,695.6666666666667,True,"{'flash_arbitrage': 350.0, 'options_profit': 1250.0, 'leveraged_short': 375.0, 'cross_platform_arb': 600.0, 'mev_extraction': 10.0, 'lp_manipulation': 1000.0}"
100000,0.05,Panic,Fast,0.0,450.0,454.5,0.0,-454.5,-101.0,False,{}
100000,0.05,Panic,Moderate,0.5666666666666667,450.0,454.5,2031.5,1577.0,350.4444444444444,True,"{'flash_arbitrage': 198.33333333333331, 'options_profit': 708.3333333333334, 'leveraged_short': 212.5, 'cross_platform_arb': 340.0, 'mev_extraction': 5.666666666666666, 'lp_manipulation': 566.6666666666666}"
100000,0.05,Panic,Slow,0.7333333333333333,450.0,454.5,2629.0,2174.5,483.2222222222223,True,"{'flash_arbitrage': 256.66666666666663, 'options_profit': 916.6666666666666, 'leveraged_short': 275.0, 'cross_platform_arb': 439.99999999999994, 'mev_extraction': 7.333333333333333, 'lp_manipulation': 733.3333333333333}"
100000,0.1,Normal,Fast,0.0,900.0,909.0,0.0,-909.0,-101.0,False,{}
100000,0.1,Normal,Moderate,0.9333333333333332,900.0,909.0,5198.666666666666,4289.666666666666,476.62962962962956,True,"{'flash_arbitrage': 653.3333333333333, 'options_profit': 2333.333333333333, 'leveraged_short': 699.9999999999999, 'cross_platform_arb': 559.9999999999999, 'mev_extraction': 18.666666666666664, 'lp_manipulation': 933.3333333333333}"
100000,0.1,Normal,Slow,1.0,900.0,909.0,5570.0,4661.0,517.8888888888889,True,"{'flash_arbitrage': 700.0, 'options_profit': 2500.0, 'leveraged_short': 750.0, 'cross_platform_arb': 600.0, 'mev_extraction': 20.0, 'lp_manipulation': 1000.0}"
100000,0.1,Panic,Fast,0.0,900.0,909.0,0.0,-909.0,-101.0,False,{}
100000,0.1,Panic,Moderate,0.9,900.0,909.0,5013.0,4104.0,455.99999999999994,True,"{'flash_arbitrage': 630.0, 'options_profit': 2250.0, 'leveraged_short': 675.0, 'cross_platform_arb': 540.0, 'mev_extraction': 18.0, 'lp_manipulation': 900.0}"
100000,0.1,Panic,Slow,1.0,900.0,909.0,5570.0,4661.0,517.8888888888889,True,"{'flash_arbitrage': 700.0, 'options_profit': 2500.0, 'leveraged_short': 750.0, 'cross_platform_arb': 600.0, 'mev_extraction': 20.0, 'lp_manipulation': 1000.0}"
1000000,0.005,Normal,Fast,0.0,450.0,454.5,0.0,-454.5,-101.0,False,{}
1000000,0.005,Normal,Moderate,0.0,450.0,454.5,0.0,-454.5,-101.0,False,{}
1000000,0.005,Normal,Slow,0.0,450.0,454.5,0.0,-454.5,-101.0,False,{}
1000000,0.005,Panic,Fast,0.0,450.0,454.5,0.0,-454.5,-101.0,False,{}
1000000,0.005,Panic,Moderate,0.0,450.0,454.5,0.0,-454.5,-101.0,False,{}
1000000,0.005,Panic,Slow,0.0,450.0,454.5,0.0,-454.5,-101.0,False,{}
1000000,0.01,Normal,Fast,0.0,900.0,909.0,0.0,-909.0,-101.0,False,{}
1000000,0.01,Normal,Moderate,0.0333333333333333,900.0,909.0,665.666666666666,-243.33333333333405,-27.037037037037116,False,"{'flash_arbitrage': 23.333333333333307, 'options_profit': 83.33333333333324, 'leveraged_short': 24.999999999999975, 'cross_platform_arb': 199.9999999999998, 'mev_extraction': 0.666666666666666, 'lp_manipulation': 333.333333333333}"
1000000,0.01,Normal,Slow,0.2,900.0,909.0,3994.0,3085.0,342.77777777777777,True,"{'flash_arbitrage': 140.0, 'options_profit': 500.0, 'leveraged_short': 150.0, 'cross_platform_arb': 1200.0, 'mev_extraction': 4.0, 'lp_manipulation': 2000.0}"
1000000,0.01,Panic,Fast,0.0,900.0,909.0,0.0,-909.0,-101.0,False,{}
1000000,0.01,Panic,Moderate,0.0,900.0,909.0,0.0,-909.0,-101.0,False,{}
1000000,0.01,Panic,Slow,0.0,900.0,909.0,0.0,-909.0,-101.0,False,{}
1000000,0.025,Normal,Fast,0.0,2250.0,2272.5,0.0,-2272.5,-101.0,False,{}
1000000,0.025,Normal,Moderate,0.1,2250.0,2272.5,2592.5,320.0,14.222222222222221,True,"{'flash_arbitrage': 175.0, 'options_profit': 625.0, 'leveraged_short': 187.5, 'cross_platform_arb': 600.0, 'mev_extraction': 5.0, 'lp_manipulation': 1000.0}"
1000000,0.025,Normal,Slow,1.0,2250.0,2272.5,25925.0,23652.5,1051.2222222222222,True,"{'flash_arbitrage': 1750.0, 'options_profit': 6250.0, 'leveraged_short': 1875.0, 'cross_platform_arb': 6000.0, 'mev_extraction': 50.0, 'lp_manipulation': 10000.0}"
1000000,0.025,Panic,Fast,0.0,2250.0,2272.5,0.0,-2272.5,-101.0,False,{}
1000000,0.025,Panic,Moderate,0.1,2250.0,2272.5,2592.5,320.0,14.222222222222221,True,"{'flash_arbitrage': 175.0, 'options_profit': 625.0, 'leveraged_short': 187.5, 'cross_platform_arb': 600.0, 'mev_extraction': 5.0, 'lp_manipulation': 1000.0}"
1000000,0.025,Panic,Slow,0.0,2250.0,2272.5,0.0,-2272.5,-101.0,False,{}
1000000,0.05,Normal,Fast,0.0,4500.0,4545.0,0.0,-4545.0,-101.0,False,{}
1000000,0.05,Normal,Moderate,0.5666666666666667,4500.0,4545.0,20315.0,15770.0,350.4444444444444,True,"{'flash_arbitrage': 1983.3333333333333, 'options_profit': 7083.333333333333, 'leveraged_short': 2125.0, 'cross_platform_arb': 3400.0, 'mev_extraction': 56.666666666666664, 'lp_manipulation': 5666.666666666667}"
1000000,0.05,Normal,Slow,1.0,4500.0,4545.0,35850.0,31305.0,695.6666666666667,True,"{'flash_arbitrage': 3500.0, 'options_profit': 12500.0, 'leveraged_short': 3750.0, 'cross_platform_arb': 6000.0, 'mev_extraction': 100.0, 'lp_manipulation': 10000.0}"
1000000,0.05,Panic,Fast,0.0,4500.0,4545.0,0.0,-4545.0,-101.0,False,{}
1000000,0.05,Panic,Moderate,0.5666666666666667,4500.0,4545.0,20315.0,15770.0,350.4444444444444,True,"{'flash_arbitrage': 1983.3333333333333, 'options_profit': 7083.333333333333, 'leveraged_short': 2125.0, 'cross_platform_arb': 3400.0, 'mev_extraction': 56.666666666666664, 'lp_manipulation': 5666.666666666667}"
1000000,0.05,Panic,Slow,0.7333333333333333,4500.0,4545.0,26290.0,21745.0,483.2222222222223,True,"{'flash_arbitrage': 2566.6666666666665, 'options_profit': 9166.666666666666, 'leveraged_short': 2750.0, 'cross_platform_arb': 4400.0, 'mev_extraction': 73.33333333333333, 'lp_manipulation': 7333.333333333333}"
1000000,0.1,Normal,Fast,0.0,9000.0,9090.0,0.0,-9090.0,-101.0,False,{}
1000000,0.1,Normal,Moderate,0.9333333333333332,9000.0,9090.0,51986.666666666664,42896.666666666664,476.62962962962956,True,"{'flash_arbitrage': 6533.333333333333, 'options_profit': 23333.333333333332, 'leveraged_short': 6999.999999999999, 'cross_platform_arb': 5599.999999999999, 'mev_extraction': 186.66666666666666, 'lp_manipulation': 9333.333333333332}"
1000000,0.1,Normal,Slow,1.0,9000.0,9090.0,55700.0,46610.0,517.8888888888889,True,"{'flash_arbitrage': 7000.0, 'options_profit': 25000.0, 'leveraged_short': 7500.0, 'cross_platform_arb': 6000.0, 'mev_extraction': 200.0, 'lp_manipulation': 10000.0}"
1000000,0.1,Panic,Fast,0.0,9000.0,9090.0,0.0,-9090.0,-101.0,False,{}
1000000,0.1,Panic,Moderate,0.9,9000.0,9090.0,50130.0,41040.0,455.99999999999994,True,"{'flash_arbitrage': 6300.0, 'options_profit': 22500.0, 'leveraged_short': 6750.0, 'cross_platform_arb': 5400.0, 'mev_extraction': 180.0, 'lp_manipulation': 9000.0}"
1000000,0.1,Panic,Slow,1.0,9000.0,9090.0,55700.0,46610.0,517.8888888888889,True,"{'flash_arbitrage': 7000.0, 'options_profit': 25000.0, 'leveraged_short': 7500.0, 'cross_platform_arb': 6000.0, 'mev_extraction': 200.0, 'lp_manipulation': 10000.0}"
5000000,0.005,Normal,Fast,0.0,2250.0,2272.5,0.0,-2272.5,-101.0,False,{}
5000000,0.005,Normal,Moderate,0.0,2250.0,2272.5,0.0,-2272.5,-101.0,False,{}
5000000,0.005,Normal,Slow,0.0,2250.0,2272.5,0.0,-2272.5,-101.0,False,{}
5000000,0.005,Panic,Fast,0.0,2250.0,2272.5,0.0,-2272.5,-101.0,False,{}
5000000,0.005,Panic,Moderate,0.0,2250.0,2272.5,0.0,-2272.5,-101.0,False,{}
5000000,0.005,Panic,Slow,0.0,2250.0,2272.5,0.0,-2272.5,-101.0,False,{}
5000000,0.01,Normal,Fast,0.0,4500.0,4545.0,0.0,-4545.0,-101.0,False,{}
5000000,0.01,Normal,Moderate,0.0333333333333333,4500.0,4545.0,3328.33333333333,-1216.6666666666702,-27.037037037037116,False,"{'flash_arbitrage': 116.66666666666654, 'options_profit': 416.66666666666623, 'leveraged_short': 124.99999999999987, 'cross_platform_arb': 999.999999999999, 'mev_extraction': 3.33333333333333, 'lp_manipulation': 1666.666666666665}"
5000000,0.01,Normal,Slow,0.2,4500.0,4545.0,19970.0,15425.0,342.77777777777777,True,"{'flash_arbitrage': 700.0, 'options_profit': 2500.0, 'leveraged_short': 750.0, 'cross_platform_arb': 6000.0, 'mev_extraction': 20.0, 'lp_manipulation': 10000.0}"
5000000,0.01,Panic,Fast,0.0,4500.0,4545.0,0.0,-4545.0,-101.0,False,{}
5000000,0.01,Panic,Moderate,0.0,4500.0,4545.0,0.0,-4545.0,-101.0,False,{}
5000000,0.01,Panic,Slow,0.0,4500.0,4545.0,0.0,-4545.0,-101.0,False,{}
5000000,0.025,Normal,Fast,0.0,11250.0,11362.5,0.0,-11362.5,-101.0,False,{}
5000000,0.025,Normal,Moderate,0.1,11250.0,11362.5,12962.5,1600.0,14.222222222222221,True,"{'flash_arbitrage': 875.0, 'options_profit': 3125.0, 'leveraged_short': 937.5, 'cross_platform_arb': 3000.0, 'mev_extraction': 25.0, 'lp_manipulation': 5000.0}"
5000000,0.025,Normal,Slow,1.0,11250.0,11362.5,129625.0,118262.5,1051.2222222222222,True,"{'flash_arbitrage': 8750.0, 'options_profit': 31250.0, 'leveraged_short': 9375.0, 'cross_platform_arb': 30000.0, 'mev_extraction': 250.0, 'lp_manipulation': 50000.0}"
5000000,0.025,Panic,Fast,0.0,11250.0,11362.5,0.0,-11362.5,-101.0,False,{}
5000000,0.025,Panic,Moderate,0.1,11250.0,11362.5,12962.5,1600.0,14.222222222222221,True,"{'flash_arbitrage': 875.0, 'options_profit': 3125.0, 'leveraged_short': 937.5, 'cross_platform_arb': 3000.0, 'mev_extraction': 25.0, 'lp_manipulation': 5000.0}"
5000000,0.025,Panic,Slow,0.0,11250.0,11362.5,0.0,-11362.5,-101.0,False,{}
5000000,0.05,Normal,Fast,0.0,22500.0,22725.0,0.0,-22725.0,-101.0,False,{}
5000000,0.05,Normal,Moderate,0.5666666666666667,22500.0,22725.0,101575.0,78850.0,350.4444444444444,True,"{'flash_arbitrage': 9916.666666666666, 'options_profit': 35416.666666666664, 'leveraged_short': 10625.0, 'cross_platform_arb': 17000.0, 'mev_extraction': 283.3333333333333, 'lp_manipulation': 28333.333333333332}"
5000000,0.05,Normal,Slow,1.0,22500.0,22725.0,179250.0,156525.0,695.6666666666667,True,"{'flash_arbitrage': 17500.0, 'options_profit': 62500.0, 'leveraged_short': 18750.0, 'cross_platform_arb': 30000.0, 'mev_extraction': 500.0, 'lp_manipulation': 50000.0}"
5000000,0.05,Panic,Fast,0.0,22500.0,22725.0,0.0,-22725.0,-101.0,False,{}
5000000,0.05,Panic,Moderate,0.5666666666666667,22500.0,22725.0,101575.0,78850.0,350.4444444444444,True,"{'flash_arbitrage': 9916.666666666666, 'options_profit': 35416.666666666664, 'leveraged_short': 10625.0, 'cross_platform_arb': 17000.0, 'mev_extraction': 283.3333333333333, 'lp_manipulation': 28333.333333333332}"
5000000,0.05,Panic,Slow,0.7333333333333333,22500.0,22725.0,131450.0,108725.0,483.2222222222223,True,"{'flash_arbitrage': 12833.333333333332, 'options_profit': 45833.33333333333, 'leveraged_short': 13749.999999999998, 'cross_platform_arb': 22000.0, 'mev_extraction': 366.66666666666663, 'lp_manipulation': 36666.666666666664}"
5000000,0.1,Normal,Fast,0.0,45000.0,45450.0,0.0,-45450.0,-101.0,False,{}
5000000,0.1,Normal,Moderate,0.9333333333333332,45000.0,45450.0,259933.3333333333,214483.3333333333,476.62962962962956,True,"{'flash_arbitrage': 32666.666666666664, 'options_profit': 116666.66666666666, 'leveraged_short': 35000.0, 'cross_platform_arb': 27999.999999999996, 'mev_extraction': 933.3333333333333, 'lp_manipulation': 46666.666666666664}"
5000000,0.1,Normal,Slow,1.0,45000.0,45450.0,278500.0,233050.0,517.8888888888889,True,"{'flash_arbitrage': 35000.0, 'options_profit': 125000.0, 'leveraged_short': 37500.0, 'cross_platform_arb': 30000.0, 'mev_extraction': 1000.0, 'lp_manipulation': 50000.0}"
5000000,0.1,Panic,Fast,0.0,45000.0,45450.0,0.0,-45450.0,-101.0,False,{}
5000000,0.1,Panic,Moderate,0.9,45000.0,45450.0,250650.0,205200.0,455.99999999999994,True,"{'flash_arbitrage': 31500.0, 'options_profit': 112500.0, 'leveraged_short': 33750.0, 'cross_platform_arb': 27000.0, 'mev_extraction': 900.0, 'lp_manipulation': 45000.0}"
5000000,0.1,Panic,Slow,1.0,45000.0,45450.0,278500.0,233050.0,517.8888888888889,True,"{'flash_arbitrage': 35000.0, 'options_profit': 125000.0, 'leveraged_short': 37500.0, 'cross_platform_arb': 30000.0, 'mev_extraction': 1000.0, 'lp_manipulation': 50000.0}"
10000000,0.005,Normal,Fast,0.0,4500.0,4545.0,0.0,-4545.0,-101.0,False,{}
10000000,0.005,Normal,Moderate,0.0,4500.0,4545.0,0.0,-4545.0,-101.0,False,{}
10000000,0.005,Normal,Slow,0.0,4500.0,4545.0,0.0,-4545.0,-101.0,False,{}
10000000,0.005,Panic,Fast,0.0,4500.0,4545.0,0.0,-4545.0,-101.0,False,{}
10000000,0.005,Panic,Moderate,0.0,4500.0,4545.0,0.0,-4545.0,-101.0,False,{}
10000000,0.005,Panic,Slow,0.0,4500.0,4545.0,0.0,-4545.0,-101.0,False,{}
10000000,0.01,Normal,Fast,0.0,9000.0,9090.0,0.0,-9090.0,-101.0,False,{}
10000000,0.01,Normal,Moderate,0.0333333333333333,9000.0,9090.0,6656.66666666666,-2433.3333333333403,-27.037037037037116,False,"{'flash_arbitrage': 233.3333333333331, 'options_profit': 833.3333333333325, 'leveraged_short': 249.99999999999974, 'cross_platform_arb': 1999.999999999998, 'mev_extraction': 6.66666666666666, 'lp_manipulation': 3333.33333333333}"
10000000,0.01,Normal,Slow,0.2,9000.0,9090.0,39940.0,30850.0,342.77777777777777,True,"{'flash_arbitrage': 1400.0, 'options_profit': 5000.0, 'leveraged_short': 1500.0, 'cross_platform_arb': 12000.0, 'mev_extraction': 40.0, 'lp_manipulation': 20000.0}"
10000000,0.01,Panic,Fast,0.0,9000.0,9090.0,0.0,-9090.0,-101.0,False,{}
10000000,0.01,Panic,Moderate,0.0,9000.0,9090.0,0.0,-9090.0,-101.0,False,{}
10000000,0.01,Panic,Slow,0.0,9000.0,9090.0,0.0,-9090.0,-101.0,False,{}
10000000,0.025,Normal,Fast,0.0,22500.0,22725.0,0.0,-22725.0,-101.0,False,{}
10000000,0.025,Normal,Moderate,0.1,22500.0,22725.0,25925.0,3200.0,14.222222222222221,True,"{'flash_arbitrage': 1750.0, 'options_profit': 6250.0, 'leveraged_short': 1875.0, 'cross_platform_arb': 6000.0, 'mev_extraction': 50.0, 'lp_manipulation': 10000.0}"
10000000,0.025,Normal,Slow,1.0,22500.0,22725.0,259250.0,236525.0,1051.2222222222222,True,"{'flash_arbitrage': 17500.0, 'options_profit': 62500.0, 'leveraged_short': 18750.0, 'cross_platform_arb': 60000.0, 'mev_extraction': 500.0, 'lp_manipulation': 100000.0}"
10000000,0.025,Panic,Fast,0.0,22500.0,22725.0,0.0,-22725.0,-101.0,False,{}
10000000,0.025,Panic,Moderate,0.1,22500.0,22725.0,25925.0,3200.0,14.222222222222221,True,"{'flash_arbitrage': 1750.0, 'options_profit': 6250.0, 'leveraged_short': 1875.0, 'cross_platform_arb': 6000.0, 'mev_extraction': 50.0, 'lp_manipulation': 10000.0}"
10000000,0.025,Panic,Slow,0.0,22500.0,22725.0,0.0,-22725.0,-101.0,False,{}
10000000,0.05,Normal,Fast,0.0,45000.0,45450.0,0.0,-45450.0,-101.0,False,{}
10000000,0.05,Normal,Moderate,0.5666666666666667,45000.0,45450.0,203150.0,157700.0,350.4444444444444,True,"{'flash_arbitrage': 19833.333333333332, 'options_profit': 70833.33333333333, 'leveraged_short': 21250.0, 'cross_platform_arb': 34000.0, 'mev_extraction': 566.6666666666666, 'lp_manipulation': 56666.666666666664}"
10000000,0.05,Normal,Slow,1.0,45000.0,45450.0,358500.0,313050.0,695.6666666666667,True,"{'flash_arbitrage': 35000.0, 'options_profit': 125000.0, 'leveraged_short': 37500.0, 'cross_platform_arb': 60000.0, 'mev_extraction': 1000.0, 'lp_manipulation': 100000.0}"
10000000,0.05,Panic,Fast,0.0,45000.0,45450.0,0.0,-45450.0,-101.0,False,{}
10000000,0.05,Panic,Moderate,0.5666666666666667,45000.0,45450.0,203150.0,157700.0,350.4444444444444,True,"{'flash_arbitrage': 19833.333333333332, 'options_profit': 70833.33333333333, 'leveraged_short': 21250.0, 'cross_platform_arb': 34000.0, 'mev_extraction': 566.6666666666666, 'lp_manipulation': 56666.666666666664}"
10000000,0.05,Panic,Slow,0.7333333333333333,45000.0,45450.0,262900.0,217450.0,483.2222222222223,True,"{'flash_arbitrage': 25666.666666666664, 'options_profit': 91666.66666666666, 'leveraged_short': 27499.999999999996, 'cross_platform_arb': 44000.0, 'mev_extraction': 733.3333333333333, 'lp_manipulation': 73333.33333333333}"
10000000,0.1,Normal,Fast,0.0,90000.0,90900.0,0.0,-90900.0,-101.0,False,{}
10000000,0.1,Normal,Moderate,0.9333333333333332,90000.0,90900.0,519866.6666666666,428966.6666666666,476.62962962962956,True,"{'flash_arbitrage': 65333.33333333333, 'options_profit': 233333.3333333333, 'leveraged_short': 70000.0, 'cross_platform_arb': 55999.99999999999, 'mev_extraction': 1866.6666666666665, 'lp_manipulation': 93333.33333333333}"
10000000,0.1,Normal,Slow,1.0,90000.0,90900.0,557000.0,466100.0,517.8888888888889,True,"{'flash_arbitrage': 70000.0, 'options_profit': 250000.0, 'leveraged_short': 75000.0, 'cross_platform_arb': 60000.0, 'mev_extraction': 2000.0, 'lp_manipulation': 100000.0}"
10000000,0.1,Panic,Fast,0.0,90000.0,90900.0,0.0,-90900.0,-101.0,False,{}
10000000,0.1,Panic,Moderate,0.9,90000.0,90900.0,501300.0,410400.0,455.99999999999994,True,"{'flash_arbitrage': 63000.0, 'options_profit': 225000.0, 'leveraged_short': 67500.0, 'cross_platform_arb': 54000.0, 'mev_extraction': 1800.0, 'lp_manipulation': 90000.0}"
10000000,0.1,Panic,Slow,1.0,90000.0,90900.0,557000.0,466100.0,517.8888888888889,True,"{'flash_arbitrage': 70000.0, 'options_profit': 250000.0, 'leveraged_short': 75000.0, 'cross_platform_arb': 60000.0, 'mev_extraction': 2000.0, 'lp_manipulation': 100000.0}"
